best,average
57.93333333333333,57.20955555555556
57.96666666666667,57.4628888888889
58.1,57.64177777777779
58.166666666666664,57.67088888888889
58.166666666666664,57.69466666666669
58.2,57.6228888888889
58.233333333333334,57.62666666666667
58.333333333333336,57.755333333333354
58.36666666666667,57.86444444444445
58.4,58.03133333333335
58.56666666666667,58.01511111111111
58.56666666666667,58.01711111111113
58.6,57.93200000000001
58.63333333333333,57.8488888888889
58.666666666666664,58.034000000000006
58.7,58.0388888888889
58.733333333333334,58.37466666666668
58.766666666666666,58.50555555555557
58.833333333333336,58.57088888888891
58.86666666666667,58.57288888888889
58.9,58.56577777777779
58.96666666666667,58.53422222222225
58.96666666666667,58.52644444444446
58.96666666666667,58.582
58.96666666666667,58.614666666666686
59.166666666666664,58.71888888888891
59.2,58.66844444444444
59.233333333333334,58.736888888888906
59.266666666666666,58.78200000000001
59.36666666666667,58.846
59.36666666666667,58.87822222222223
59.46666666666667,58.866
59.53333333333333,59.02511111111112
59.63333333333333,59.04466666666668
59.666666666666664,59.1168888888889
59.733333333333334,59.20266666666666
59.733333333333334,59.27022222222224
59.733333333333334,59.28977777777779
59.833333333333336,59.33533333333335
59.86666666666667,59.465777777777795
59.86666666666667,59.59044444444445
59.86666666666667,59.60822222222223
59.9,59.603111111111126
59.96666666666667,59.63022222222224
60.0,59.66066666666668
60.0,59.72666666666668
60.03333333333333,59.74044444444446
60.1,59.69622222222222
60.166666666666664,59.70288888888889
60.266666666666666,59.835111111111125
60.3,59.8797777777778
60.36666666666667,59.880888888888904
60.36666666666667,59.739777777777796
60.4,59.9488888888889
60.4,59.972222222222236
60.4,59.966222222222235
60.4,60.06622222222224
60.4,60.13755555555557
60.4,60.186222222222234
60.56666666666667,60.27022222222224
60.56666666666667,60.252000000000024
60.63333333333333,60.2708888888889
60.63333333333333,60.301777777777794
60.63333333333333,60.32977777777781
60.7,60.40977777777779
60.7,60.42533333333335
60.733333333333334,60.3797777777778
60.766666666666666,60.302
60.8,60.24911111111113
60.833333333333336,60.380888888888904
60.86666666666667,60.523777777777795
60.9,60.427111111111124
60.9,60.560888888888904
60.9,60.5757777777778
60.9,60.54111111111112
60.93333333333333,60.564222222222234
61.0,60.71377777777779
61.0,60.828888888888905
61.0,60.822222222222244
61.0,60.84533333333334
61.03333333333333,60.856444444444456
61.03333333333333,60.92244444444447
61.03333333333333,60.92444444444446
61.03333333333333,60.904888888888905
61.166666666666664,60.94711111111113
61.166666666666664,60.930666666666674
61.166666666666664,60.92866666666667
61.166666666666664,60.93822222222225
61.166666666666664,60.959333333333355
61.166666666666664,61.01022222222223
61.166666666666664,61.070444444444455
61.166666666666664,61.088888888888896
61.166666666666664,61.08333333333334
61.2,61.08866666666667
61.2,61.103555555555566
61.2,61.09977777777779
61.2,61.089777777777805
61.233333333333334,61.08755555555557
61.266666666666666,61.092000000000006
61.266666666666666,61.12800000000001
61.266666666666666,61.140444444444455
61.266666666666666,61.1328888888889
61.266666666666666,61.16333333333335
61.3,61.145777777777795
61.3,61.194222222222244
61.3,61.19688888888889
61.333333333333336,61.215111111111135
61.333333333333336,61.17600000000002
61.333333333333336,61.1228888888889
61.333333333333336,61.123777777777796
61.333333333333336,61.10577777777779
61.333333333333336,61.203777777777795
61.333333333333336,61.271111111111125
61.333333333333336,61.26866666666669
61.43333333333333,61.26844444444446
61.46666666666667,61.263777777777804
61.46666666666667,61.243111111111126
61.46666666666667,61.250222222222234
61.46666666666667,61.206444444444465
61.46666666666667,61.212444444444465
61.5,61.17133333333333
61.5,61.3017777777778
61.5,61.407777777777795
61.5,61.402000000000015
61.5,61.39844444444444
61.5,61.424444444444454
61.5,61.432666666666684
61.53333333333333,61.43733333333336
61.53333333333333,61.45111111111112
61.53333333333333,61.42711111111113
61.53333333333333,61.423111111111126
61.53333333333333,61.42977777777779
61.56666666666667,61.47177777777778
61.56666666666667,61.46822222222224
61.56666666666667,61.456000000000024
61.56666666666667,61.44977777777778
61.56666666666667,61.38355555555558
61.6,61.44333333333336
61.6,61.40733333333335
61.63333333333333,61.4948888888889
61.63333333333333,61.46444444444447
61.666666666666664,61.459111111111135
61.7,61.44088888888891
61.7,61.44577777777779
61.733333333333334,61.42222222222223
61.766666666666666,61.27555555555557
61.766666666666666,61.36044444444445
61.766666666666666,61.5548888888889
61.766666666666666,61.597111111111126
61.8,61.51644444444445
61.8,61.58266666666668
61.8,61.598666666666674
61.8,61.64777777777779
61.8,61.684666666666665
61.8,61.682666666666684
61.8,61.68066666666668
61.8,61.71422222222224
61.8,61.72800000000002
61.8,61.73888888888891
61.8,61.72933333333335
61.8,61.72266666666668
61.833333333333336,61.72711111111112
61.86666666666667,61.70355555555558
61.86666666666667,61.71955555555558
61.86666666666667,61.69400000000001
61.86666666666667,61.691111111111134
61.86666666666667,61.70244444444447
61.86666666666667,61.71488888888891
61.86666666666667,61.78533333333336
61.86666666666667,61.7968888888889
61.86666666666667,61.78444444444448
61.86666666666667,61.794222222222224
61.86666666666667,61.80644444444445
61.86666666666667,61.79822222222223
61.86666666666667,61.784222222222226
61.9,61.79688888888891
61.9,61.798000000000016
61.93333333333333,61.795555555555566
61.93333333333333,61.78000000000001
61.96666666666667,61.80200000000003
61.96666666666667,61.73911111111112
61.96666666666667,61.77066666666668
61.96666666666667,61.796222222222234
61.96666666666667,61.710666666666654
61.96666666666667,61.8208888888889
61.96666666666667,61.85400000000002
61.96666666666667,61.890000000000015
61.96666666666667,61.90266666666668
61.96666666666667,61.89511111111111
61.96666666666667,61.88577777777778
61.96666666666667,61.906444444444446
61.96666666666667,61.89622222222224
62.0,61.90266666666667
62.0,61.905333333333346
62.0,61.89200000000002
62.0,61.90800000000002
62.06666666666667,61.90577777777779
62.06666666666667,61.92111111111113
62.06666666666667,61.93311111111113
62.06666666666667,61.8868888888889
62.06666666666667,61.89222222222224
62.06666666666667,61.861777777777796
62.06666666666667,61.87844444444446
62.06666666666667,61.986444444444466
62.06666666666667,62.005555555555574
62.06666666666667,62.00266666666669
62.06666666666667,62.01000000000002
62.06666666666667,61.994444444444476
62.1,61.991111111111145
62.1,61.980666666666686
62.1,61.98666666666668
62.1,62.0017777777778
62.13333333333333,61.99333333333335
62.13333333333333,61.9868888888889
62.13333333333333,61.97555555555558
